Frame,Label,X,Y,Width,Height
1962,2,298,136,72,66
1962,7,396,132,82,56
1962,2,396,132,82,55
1962,2,379,145,21,19
1963,2,298,136,74,67
1963,2,548,163,91,111
1963,7,396,132,81,56
1963,2,396,132,82,55
1963,2,379,145,21,19
1964,2,548,163,90,111
1964,2,299,136,74,66
1964,2,397,132,82,55
1964,7,397,131,81,55
1964,7,300,136,74,66
1964,2,379,144,22,19
1965,2,550,163,89,107
1965,7,398,132,80,55
1965,2,301,136,75,67
1965,7,302,136,75,67
1965,2,399,132,80,55
1965,2,381,146,21,18
1966,2,552,162,87,110
1966,7,303,136,75,67
1966,7,400,132,81,55
1966,2,302,136,75,67
1966,2,400,132,81,55
1966,2,382,142,23,22
1967,2,554,163,85,107
1967,7,401,132,82,54
1967,7,304,136,75,68
1967,2,401,132,82,54
1967,2,382,141,25,22
1967,2,304,136,75,68
1968,2,556,165,83,102
1968,7,306,136,75,68
1968,2,403,132,81,54
1968,7,403,132,81,54
1968,2,305,136,75,69
1968,2,383,143,23,21
1969,2,556,165,83,100
1969,2,306,136,75,69
1969,2,404,133,81,54
1969,7,404,132,81,54
1969,2,386,143,22,20
1970,2,405,132,80,54
1970,2,557,166,82,100
1970,2,307,135,77,70
1970,2,386,143,23,20
1970,7,307,135,75,69
1970,7,405,132,80,54
1971,2,559,166,80,97
1971,2,405,132,81,55
1971,7,309,135,75,70
1971,2,387,143,22,20
1971,7,406,132,81,55
1972,2,561,167,78,95
1972,2,407,132,81,54
1972,2,310,135,75,69
1972,2,389,143,22,21
1972,7,311,134,75,70
1973,2,563,167,76,94
1973,2,408,132,83,54
1973,2,312,134,74,72
1973,2,389,142,25,21
1973,7,409,132,82,55
1973,7,312,134,76,72
1974,2,564,168,75,94
1974,2,389,141,26,22
1974,2,313,134,77,71
1974,2,411,132,82,54
1974,7,314,134,78,72
1975,2,564,168,74,94
1975,2,314,134,76,71
1975,2,390,142,25,21
1975,2,411,132,83,54
1975,7,411,132,83,55
1975,7,314,134,78,72
1976,2,566,170,72,90
1976,2,315,134,78,72
1976,2,412,132,82,54
1976,2,395,143,22,20
1977,2,568,171,71,89
1977,2,413,132,83,55
1977,2,316,134,79,73
1977,2,395,143,23,19
1978,2,570,171,69,89
1978,2,415,132,82,54
1978,2,319,133,78,74
1978,2,396,143,23,20
1979,2,572,171,67,90
1979,2,320,133,79,74
1979,7,417,131,83,54
1979,2,417,132,83,54
1979,2,400,144,22,18
1980,2,575,171,64,89
1980,2,321,133,80,74
1980,2,419,132,82,54
1980,7,419,131,82,55
1980,2,399,142,23,20
1981,2,575,170,64,89
1981,7,419,131,82,55
1981,2,322,133,78,74
1981,7,323,133,78,74
1981,2,400,142,23,21
1982,2,420,132,83,54
1982,2,576,168,63,88
1982,2,323,133,79,75
1982,2,402,142,25,21
1982,2,399,139,30,23
1983,2,579,171,60,89
1983,2,326,133,80,75
1983,2,421,131,83,54
1983,7,422,130,84,55
1983,2,403,143,23,19
1983,7,326,133,80,75
1984,2,328,132,80,74
1984,7,424,131,83,54
1984,2,581,173,58,85
1984,2,424,131,83,54
1984,2,407,143,23,20
1985,2,329,132,81,75
1985,7,426,132,83,53
1985,2,426,132,84,53
1985,2,409,142,23,21
1985,2,583,175,55,77
1986,2,331,133,82,76
1986,2,429,131,83,54
1986,7,428,131,83,54
1986,2,411,141,21,21
1987,2,332,133,83,76
1987,2,429,131,83,53
1987,2,410,141,23,21
1987,2,586,177,52,77
1988,7,430,132,84,53
1988,2,334,133,83,76
1988,2,410,140,24,22
1988,2,431,132,84,53
1988,7,334,132,83,75
1988,2,588,177,50,81
1989,7,432,131,84,53
1989,2,336,132,83,76
1989,7,336,132,83,76
1989,2,432,132,84,53
1989,2,413,140,22,21
1989,2,592,178,47,81
1990,7,435,130,83,54
1990,7,339,132,84,76
1990,2,419,142,20,20
1990,2,338,132,84,76
1990,2,435,131,83,54
1990,2,595,178,44,82
1991,7,437,130,84,54
1991,7,341,131,85,76
1991,2,341,131,84,76
1991,2,418,141,21,21
1991,2,437,131,84,53
1991,2,598,178,41,82
1992,2,344,131,86,77
1992,7,439,131,85,52
1992,7,344,131,86,77
1992,2,420,141,21,20
1992,2,601,178,38,80
1993,2,344,131,86,80
1993,7,440,131,86,52
1993,2,602,178,37,80
1993,2,425,141,17,20
1994,2,346,131,87,79
1994,7,441,130,85,54
1994,2,429,143,17,18
1995,2,350,131,87,79
1995,7,445,131,85,53
1995,2,428,142,20,20
1995,2,608,177,31,76
1996,7,352,131,89,80
1996,2,352,131,89,80
1996,7,466,140,67,43
1996,2,466,141,66,42
1996,2,428,140,22,22
1997,2,356,130,89,80
1997,7,450,130,87,53
1997,7,468,138,68,46
1997,2,616,176,23,77
1998,2,359,131,91,80
1998,2,453,130,86,53
1998,7,359,131,91,80
1998,7,453,130,86,54
1999,2,359,131,92,81
1999,7,455,130,86,53
1999,2,454,130,87,51
1999,2,434,139,23,22
2000,2,362,131,92,80
2000,2,456,129,88,54
2000,7,456,129,88,55
2000,7,361,131,92,80
2001,2,366,131,93,82
2001,2,459,129,89,55
2001,7,365,131,93,82
2001,7,459,129,89,55
2002,2,370,130,95,84
2002,7,370,131,94,83
2002,2,463,129,89,55
2002,7,462,129,90,55
2003,7,467,128,90,55
2003,2,375,129,95,85
2003,7,375,130,96,84
2003,2,467,128,90,55
2004,2,379,129,97,85
2004,2,475,128,88,56
2004,7,474,128,89,55
2005,2,382,128,98,87
2005,2,477,127,88,56
2005,7,476,127,89,56
2006,2,478,127,91,56
2006,2,383,128,102,85
2006,7,383,129,102,85
2007,2,391,127,102,89
2007,2,476,126,99,57
2008,2,398,127,103,88
2008,2,485,125,98,58
2009,2,403,126,109,91
2009,2,487,125,104,57
2010,2,409,127,113,93
2010,2,509,126,90,58
2011,2,412,126,114,95
2011,2,510,126,92,58
2012,2,420,126,114,94
2012,2,532,136,75,47
2012,2,510,124,97,59
2012,2,513,126,67,31
2013,2,429,126,116,96
2013,2,524,126,92,57
2013,2,524,126,63,33
2013,7,522,124,95,60
2013,2,544,135,73,48
2014,2,430,125,128,102
2014,2,530,126,97,57
2014,7,529,127,98,56
2015,2,441,126,130,102
2015,2,568,137,68,46
2016,2,451,125,136,103
2017,7,451,125,141,102
2018,2,454,123,149,107
2018,7,453,123,149,106
2019,2,469,124,152,109
2019,7,468,124,155,106
2019,2,572,126,67,63
2020,7,481,125,158,109
2021,2,483,140,22,19
2022,2,507,123,132,115
2022,2,493,140,24,21
2023,2,510,123,128,104
2023,2,495,140,27,20
2024,2,519,121,120,117
2024,2,502,140,28,19
2025,2,533,119,106,124
2025,2,512,137,28,21
2026,2,546,118,93,130
2026,2,522,135,34,24
2027,2,557,117,81,121
2028,2,576,115,62,137
2029,2,585,115,54,133
2029,2,575,127,34,46
2029,2,549,129,35,27
2029,7,549,127,36,29
2029,2,576,143,21,30
2030,7,558,126,37,30
2030,2,558,128,38,28
2031,2,602,126,37,93
2031,2,571,131,37,25
2031,2,555,132,20,17
2031,7,571,127,36,30
2031,2,602,126,37,49
2032,2,568,131,21,16
2032,7,584,126,35,29
2032,7,618,125,21,49
2033,7,597,125,41,31
2033,2,585,133,17,14
2034,2,597,132,20,17
2034,7,612,126,26,31
2035,2,601,132,19,15
2035,4,11,138,628,190
2035,2,618,134,20,24
2036,2,609,132,23,18
2036,4,2,137,636,193
2037,2,625,133,14,16
2038,2,624,129,15,16
2040,4,5,136,632,199
2041,4,4,136,633,199
2042,4,5,134,632,202
2043,4,5,138,632,201
2051,4,1,182,629,135
2053,4,1,147,633,184
2054,4,0,145,638,189
2055,4,1,144,638,183
2057,4,0,136,639,208
2060,2,223,137,376,148
2060,4,0,124,631,213
2061,2,281,136,344,128
2062,2,339,132,300,133
2062,2,8,225,631,129
2062,7,338,132,298,137
2063,2,389,127,250,129
2063,2,4,231,635,123
2064,2,423,123,216,120
2064,7,422,123,216,120
2064,2,7,238,632,117
2065,2,462,116,176,106
2065,2,5,238,634,117
2066,2,470,113,169,124
2067,2,500,110,139,109
2068,2,531,109,108,93
2069,2,561,114,78,83
2070,2,593,121,46,90
2071,33,520,226,65,54
2072,4,30,157,609,170
2073,4,9,180,630,147
2074,4,6,185,633,145
2077,37,1,240,632,79
2078,4,32,197,607,157
2082,37,1,243,627,77
2084,37,1,243,624,75
2108,4,1,139,626,194
2109,4,0,125,637,219
2116,2,0,240,638,117
2117,2,0,240,638,117
2118,2,0,240,637,117
2134,4,1,151,632,201
2145,2,0,239,638,116
2146,2,0,239,638,117
2147,2,8,158,28,13
2147,2,44,153,17,11
2148,2,14,157,26,13
2149,7,0,155,20,20
2149,2,21,155,27,15
2150,7,0,155,26,19
2151,2,0,154,31,21
2151,2,31,155,23,14
2152,2,0,154,31,20
2152,2,36,155,20,12
2153,2,0,152,36,22
2153,2,43,155,19,12
2154,2,1,152,40,21
2154,2,49,155,19,11
2155,2,8,152,36,21
2155,2,55,154,20,12
2156,2,14,151,37,22
2156,2,61,154,22,12
2156,7,0,131,17,43
2157,2,62,154,20,12
2157,7,0,131,19,44
2157,2,17,151,38,22
2157,7,17,150,38,23
2158,2,65,153,21,12
2158,7,0,131,22,44
2158,2,20,151,37,21
2159,7,0,130,28,45
2159,2,70,152,22,14
2159,2,25,150,38,21
2159,2,108,147,15,12
2159,2,91,151,18,10
2159,2,93,148,17,12
2160,7,0,130,32,45
2160,2,29,149,36,22
2160,2,74,152,23,12
2160,2,100,149,15,11
2160,2,115,147,16,11
2160,2,64,152,11,15
2161,2,33,149,37,21
2161,7,0,129,36,47
2161,2,102,149,15,11
2161,2,79,152,20,11
2161,2,116,147,16,11
2161,2,98,150,20,11
2162,7,0,128,41,51
2162,2,36,149,38,21
2162,2,83,152,19,11
2162,2,106,148,16,11
2162,2,121,146,18,12
2162,2,118,147,17,11
2163,2,108,148,15,10
2163,2,38,149,38,21
2163,7,0,128,42,47
2163,2,123,146,16,11
2163,2,84,152,20,11
2164,2,124,145,17,12
2164,2,40,147,38,22
2164,2,111,148,14,10
2165,2,44,148,39,21
2165,7,0,156,13,24
2166,2,0,155,16,25
2166,2,47,147,38,21
2166,7,0,127,51,46
2166,2,131,145,17,12
2166,2,117,147,15,11
2166,2,94,149,23,13
2166,7,47,147,38,23
2167,2,0,155,19,26
2167,7,0,155,19,26
2168,2,0,155,22,28
2168,2,54,148,37,21
2168,2,124,148,15,10
2169,2,0,155,23,28
2169,2,139,146,17,11
2170,2,0,156,25,28
2170,2,104,149,26,13
2171,2,0,156,27,27
2171,2,106,150,25,12
2172,2,0,156,29,28
2172,2,108,151,26,13
2172,2,146,146,18,12
2172,2,134,149,13,10
2173,2,0,156,31,28
2173,2,110,151,23,13
2173,2,64,149,37,22
2173,7,0,128,68,48
2173,2,135,148,14,11
2174,2,0,156,32,29
2174,2,113,153,23,11
2175,2,0,156,33,29
2175,2,115,152,20,11
2176,2,0,156,34,28
2176,2,115,152,20,11
2176,2,66,150,40,20
2176,2,139,148,15,9
2177,2,0,156,35,29
2177,2,115,153,21,10
2177,4,1,141,625,195
2178,2,0,155,37,29
2178,7,0,155,37,29
2178,2,115,152,24,11
2179,2,0,156,38,29
2179,4,1,140,623,198
2179,2,117,151,24,12
2179,2,71,149,39,21
2179,7,0,156,38,30
2180,2,0,156,39,30
2180,4,1,135,624,205
2180,7,0,156,39,30
2181,2,0,156,39,30
2181,2,146,147,18,10
2182,2,0,156,40,30
2183,2,0,156,40,30
2184,2,0,156,41,30
2184,2,126,152,19,11
2185,2,0,155,41,31
2185,2,127,149,25,13
2186,2,0,155,41,32
2187,2,0,155,41,31
2187,2,130,149,26,12
2188,2,0,154,41,32
2188,2,129,149,26,12
2189,2,0,154,42,32
2189,4,1,140,623,197
2190,2,0,155,42,32
2190,4,1,142,623,196
2191,2,0,154,42,32
2191,2,132,150,27,12
2191,2,159,148,15,9
2191,2,78,148,39,22
2192,2,0,154,42,32
2192,2,135,150,25,12
2192,2,173,145,21,11
2192,2,159,148,15,9
2193,2,0,154,42,32
2193,2,136,149,24,12
2193,2,174,145,20,11
2194,2,0,154,42,33
2194,2,136,149,24,12
2194,2,175,145,20,11
2195,2,0,154,41,33
2195,2,135,149,25,12
2195,2,175,145,20,11
2195,2,160,147,15,10
2196,2,0,154,41,33
2196,2,134,148,27,13
2196,2,161,147,17,10
2197,2,0,153,40,33
2197,2,135,148,27,13
2197,2,161,147,17,10
2198,2,0,154,40,33
2198,2,135,148,27,13
2198,2,161,148,17,9
2198,2,177,145,18,11
2199,2,0,154,40,33
2199,2,134,148,28,14
2199,2,161,147,17,9
2199,2,177,144,20,11
2200,2,0,154,40,33
2200,2,135,148,28,13
2200,7,0,153,40,34
2200,2,161,147,17,9
2201,2,0,153,42,33
2201,2,135,148,28,13
2201,2,162,148,16,9
2201,2,78,147,43,23
2201,7,0,153,42,34
2201,2,177,145,19,11
2201,4,0,121,87,56
2202,2,0,153,41,33
2202,2,135,148,28,13
2202,2,163,148,16,9
2202,2,177,145,19,11
2202,2,78,147,43,23
2203,2,0,154,38,33
2203,2,135,148,28,13
2203,2,163,148,16,9
2203,2,78,148,42,22
2203,2,178,145,18,10
2204,2,0,154,36,33
2204,2,135,149,28,13
2204,2,163,147,16,10
2204,2,77,148,43,22
2204,2,178,145,19,11
2204,4,0,121,87,56
2205,2,0,154,40,33
2205,2,134,149,29,13
2205,2,77,148,43,23
2205,2,163,147,16,10
2205,2,179,145,17,11
2205,4,0,121,87,57
2206,2,0,154,39,33
2206,2,134,149,29,13
2206,2,77,148,43,23
2206,2,163,148,16,10
2206,2,179,145,17,11
2206,4,0,121,87,56
2207,2,0,154,36,33
2207,2,136,149,27,12
2207,2,178,145,18,12
2207,2,77,148,43,23
2207,2,163,148,16,10
2208,2,0,155,36,32
2208,2,135,149,29,12
2208,2,178,144,20,12
2208,2,76,148,43,22
2208,2,164,148,16,10
2208,7,76,148,44,22
2208,4,0,141,616,193
2209,2,0,155,36,32
2209,2,135,149,28,13
2209,7,0,155,35,33
2209,2,164,147,15,10
2209,4,0,141,609,191
2209,2,178,144,19,12
2209,4,0,121,88,57
2210,7,0,155,34,32
2210,2,135,149,28,12
2210,2,164,147,15,10
2210,4,0,141,613,190
2211,7,0,155,33,32
2211,2,135,149,29,12
2211,4,1,142,610,189
2211,2,164,147,16,10
2212,7,0,155,33,32
2212,2,135,149,28,12
2212,2,0,155,34,32
2212,7,74,148,45,23
2212,2,164,147,16,10
2212,4,1,140,614,190
2213,2,0,155,34,32
2213,2,137,150,27,12
2213,7,74,147,45,24
2213,2,164,148,16,10
2214,7,0,155,34,32
2214,2,137,150,28,12
2214,7,73,147,46,24
2214,4,0,140,612,192
2215,7,0,155,32,32
2215,2,136,150,28,12
2215,7,73,147,46,25
2215,4,0,121,88,59
2216,2,136,150,29,12
2216,2,0,156,31,31
2216,7,0,156,30,31
2216,7,72,147,46,25
2216,4,0,121,87,59
2217,2,136,150,29,12
2217,2,0,156,27,31
2217,7,72,147,46,25
2217,2,164,148,16,9
2217,2,180,145,18,11
2218,2,0,156,28,31
2218,2,135,150,30,13
2218,7,72,147,47,25
2218,2,180,145,18,12
2218,2,164,148,16,9
2219,2,0,156,30,31
2219,2,135,150,30,12
2219,2,71,148,47,24
2219,2,164,148,16,10
2219,2,180,145,19,11
2219,4,0,120,82,57
2220,2,0,156,28,31
2220,2,135,150,30,12
2220,2,70,147,47,24
2220,2,164,148,16,10
2220,2,180,145,18,11
2220,4,0,120,81,57
2220,2,117,152,21,12
2221,2,0,156,27,31
2221,2,70,147,47,24
2221,2,135,150,30,12
2221,2,164,147,16,10
2221,2,180,145,19,11
2222,2,0,156,26,31
2222,2,69,146,48,25
2222,2,134,150,30,12
2222,2,117,152,20,12
2222,2,180,145,19,11
2222,2,164,148,16,10
2223,2,0,155,25,32
2223,2,69,146,48,25
2223,2,134,150,30,13
2223,2,180,145,18,11
2223,2,201,143,20,10
2223,2,116,152,19,12
2223,2,164,148,16,9
2223,7,69,146,49,27
2224,2,0,156,25,31
2224,2,68,146,48,25
2224,2,134,149,30,13
2224,2,180,145,19,11
2224,2,164,148,17,10
2224,2,202,142,21,11
2225,2,0,156,24,31
2225,2,69,147,48,25
2225,2,134,149,30,13
2225,2,180,145,18,11
2225,2,164,148,17,10
2225,2,202,142,21,11
2225,7,0,121,79,55
2226,2,68,147,49,26
2226,2,0,156,23,32
2226,2,133,150,31,13
2226,2,179,145,18,12
2226,7,0,121,79,56
2226,2,163,148,17,10
2226,2,201,141,24,12
2226,2,116,145,27,19
2227,2,68,147,50,26
2227,2,0,156,22,32
2227,2,180,145,19,12
2227,2,135,150,28,13
2227,2,201,141,23,13
2227,2,164,148,16,10
2227,7,0,121,78,57
2228,2,68,148,50,26
2228,2,0,157,22,31
2228,2,180,145,17,12
2228,2,136,149,27,14
2228,2,164,148,16,10
2228,2,201,141,23,13
2228,7,0,121,77,57
2229,2,67,148,49,26
2229,2,0,156,22,31
2229,2,180,145,18,12
2229,2,164,148,17,10
2229,2,201,142,22,13
2229,2,136,150,27,13
2230,2,0,156,22,32
2230,2,67,148,49,26
2230,2,180,145,18,12
2230,2,164,148,17,11
2230,2,201,142,22,13
2230,2,135,150,27,14
2231,2,0,157,21,31
2231,2,67,148,49,27
2231,2,180,145,18,12
2231,2,163,147,17,11
2231,2,201,142,23,13
2231,2,136,150,26,14
2232,2,180,145,18,12
2232,2,66,148,50,26
2232,7,66,148,50,26
2232,2,0,157,19,31
2232,2,163,147,17,11
2232,2,133,150,29,14
2232,2,201,142,23,13
2232,4,0,121,77,63
2233,7,65,148,50,26
2233,2,180,145,18,12
2233,2,132,150,30,14
2233,2,201,142,23,13
2233,2,163,147,17,11
2233,2,0,157,19,32
2233,4,0,121,78,60
2234,7,64,148,51,26
2234,2,180,145,19,12
2234,2,163,147,18,11
2234,2,201,141,24,13
2234,2,136,150,27,13
2235,7,63,148,51,26
2235,2,63,148,52,26
2235,2,180,145,19,12
2235,2,134,149,29,14
2235,2,163,147,18,11
2235,2,201,141,25,14
2236,7,63,148,51,26
2236,2,63,148,52,26
2236,2,180,145,19,12
2236,2,134,150,29,13
2236,2,163,148,17,10
2236,2,200,140,26,14
2237,2,62,148,52,26
2237,7,63,148,52,26
2237,2,179,145,19,12
2237,2,133,149,30,14
2237,2,163,148,17,10
2237,2,200,140,26,14
2238,2,62,148,53,26
2238,7,62,148,52,26
2238,2,179,145,19,12
2238,2,133,149,31,13
2238,2,162,148,17,10
2238,2,200,140,25,14
2239,2,61,149,53,26
2239,7,61,148,52,26
2239,2,179,145,19,13
2239,2,162,148,17,10
2239,2,201,140,25,14
2239,2,134,149,29,13
2240,2,61,149,51,26
2240,7,61,149,51,26
2240,2,179,144,19,13
2240,2,201,140,25,14
2240,2,162,148,18,10
2240,2,132,150,30,14
2240,2,141,150,22,12
2240,2,113,149,48,15
2241,2,61,149,52,26
2241,2,179,144,19,13
2241,2,162,148,18,10
2241,2,200,141,25,13
2241,2,112,149,48,16
2241,2,131,149,31,15
2242,2,61,149,52,26
2242,2,179,144,19,13
2242,2,161,148,18,10
2242,2,114,148,45,17
2242,2,112,149,36,17
2242,2,200,141,24,13
2242,2,132,149,30,15
2243,2,61,149,52,26
2243,2,179,145,19,13
2243,2,114,148,44,16
2243,2,201,141,25,14
2244,2,61,149,52,27
2244,2,179,145,19,13
2244,2,200,141,25,13
2244,2,115,147,45,17
2245,2,60,149,52,26
2245,2,178,145,19,12
2245,2,201,142,23,13
2245,2,116,149,44,17
2245,2,128,150,34,15
2245,2,112,153,26,13
2246,2,60,150,51,26
2246,2,179,145,19,13
2246,2,113,150,48,17
2246,2,201,143,24,12
2247,2,59,151,51,25
2247,2,117,152,44,15
2247,2,180,146,18,13
2247,2,200,145,27,12
2248,2,59,152,51,26
2248,2,180,146,18,12
2248,2,127,152,34,14
2248,2,201,145,25,11
2248,2,111,153,48,16
2249,2,59,152,51,26
2249,2,179,147,19,13
2249,2,127,152,34,15
2249,2,201,145,25,11
2249,2,0,160,11,31
2249,7,0,123,70,64
2249,2,110,153,47,16
2250,2,58,152,54,26
2250,7,0,124,70,64
2250,2,179,147,19,13
2250,2,201,146,22,11
2250,2,0,161,11,30
2250,2,129,153,33,14
2250,2,110,154,43,15
2250,2,110,156,19,13
2250,2,204,145,21,11
2250,2,200,147,15,10
2251,2,57,151,55,26
2251,2,201,145,21,11
2251,2,178,146,20,13
2251,2,0,160,10,31
2251,7,0,124,70,63
2251,2,110,156,20,13
2251,2,128,152,33,15
2251,2,110,154,42,15
2251,2,200,146,17,10
2252,2,55,151,55,26
2252,2,179,147,19,13
2252,2,129,153,32,14
2252,2,201,145,24,11
2252,2,0,160,10,31
2252,2,109,156,20,13
2252,2,110,155,36,14
2253,2,55,151,55,26
2253,2,178,146,19,13
2253,2,129,152,32,14
2253,2,201,144,24,12
2253,7,0,123,67,65
2254,2,54,151,57,26
2254,2,178,146,19,12
2254,2,129,152,33,14
2255,2,54,151,57,26
2255,2,126,151,35,16
2255,2,110,150,51,18
2255,7,0,123,66,63
2255,2,179,147,18,11
2256,2,54,150,56,26
2256,2,127,151,34,15
2256,2,110,149,51,18
2256,0,0,160,8,31
2256,7,55,151,55,26
2257,2,54,150,55,27
2257,2,109,146,51,21
2257,0,0,160,8,31
2257,2,178,146,19,12
2258,2,54,150,54,26
2258,2,109,147,51,20
2258,2,177,146,19,12
2259,2,53,150,55,27
2259,2,109,147,51,20
2259,7,54,150,54,27
2259,2,116,151,44,16
2259,2,177,146,20,12
2260,2,53,150,54,27
2260,7,53,150,54,26
2260,2,110,147,50,19
2260,2,177,146,20,12
2261,2,53,150,54,27
2261,7,0,122,63,64
2261,2,109,147,50,20
2261,7,53,150,54,27
2261,2,177,146,20,12
2262,2,52,150,54,27
2262,7,0,122,61,63
2262,2,108,149,51,19
2262,7,53,151,54,27
2263,2,52,150,55,27
2263,2,108,149,51,18
2263,7,0,122,60,62
2263,7,52,150,55,28
2264,2,51,150,57,27
2264,2,109,148,50,19
2264,7,50,150,57,28
2265,2,51,150,58,28
2265,2,109,148,50,19
2265,7,50,151,58,28
2266,2,51,150,57,27
2266,2,109,148,50,18
2266,7,0,122,61,64
2266,7,50,151,57,27
2266,2,176,146,21,13
2267,2,51,150,57,27
2267,7,0,123,60,61
2267,2,108,149,50,18
2267,2,176,145,21,14
2268,7,0,123,59,62
2268,2,50,151,59,26
2268,2,198,145,21,12
2268,2,177,146,20,13
2268,2,108,153,40,15
2268,2,108,150,50,18
2268,2,120,150,39,16
2269,7,0,123,58,62
2269,2,49,150,58,25
2269,2,176,145,19,14
2269,2,141,152,17,13
2269,2,197,146,22,11
2269,2,107,154,24,14
2270,7,0,124,56,59
2270,7,49,151,57,28
2270,2,49,151,56,26
2271,7,46,151,58,25
2274,7,307,135,78,70
2274,7,555,167,84,96
2274,33,280,201,37,43
2274,2,386,146,21,17
2274,7,403,137,81,48
2275,7,307,134,77,70
2275,7,403,131,80,56
2275,2,386,146,20,18
2275,7,556,166,83,100
2276,2,404,132,81,55
2276,7,307,135,78,69
2276,2,556,166,83,104
2276,2,386,144,22,20
2277,2,404,133,80,54
2277,2,555,167,83,102
2277,2,307,135,79,70
2277,7,307,135,77,69
2277,2,385,145,22,19
2277,4,0,148,628,163
2278,2,405,133,80,53
2278,2,558,166,81,100
2278,2,307,135,79,69
2278,2,385,145,23,19
2278,7,307,135,77,69
2279,2,405,134,80,52
2279,2,558,166,81,96
2279,2,308,135,76,70
2279,2,383,145,26,19
2280,2,559,166,80,96
2280,7,309,135,74,68
2280,2,405,133,81,54
2280,7,405,133,80,54
2280,2,309,135,75,69
2280,2,388,146,21,17
2281,2,560,166,79,96
2281,7,310,135,76,69
2281,2,310,135,76,69
2281,7,406,133,81,54
2281,2,406,133,81,54
2281,2,387,146,22,17
2282,2,561,166,78,95
2282,2,407,133,81,53
2282,2,310,135,75,68
2282,7,310,134,75,69
2282,7,408,133,81,54
2282,2,389,144,21,19
2283,2,562,167,77,95
2283,2,311,135,75,69
2283,2,408,133,80,53
2283,7,408,133,81,54
2283,2,390,144,20,19
2284,2,563,167,76,95
2284,2,312,134,76,70
2284,2,408,133,82,54
2284,2,389,143,23,20
2284,7,312,134,75,70
2285,2,563,168,75,95
2285,2,313,134,76,70
2285,2,409,132,82,54
2285,2,390,143,24,20
2286,2,564,168,74,93
2286,2,313,134,77,71
2286,2,411,132,83,55
2286,2,391,143,23,20
2287,2,565,169,74,93
2287,2,314,134,77,70
2287,2,410,132,84,55
2287,2,391,143,23,20
2287,7,410,132,84,55
2288,2,565,169,74,93
2288,2,314,134,77,70
2288,2,410,132,84,54
2288,2,391,143,23,20
2288,7,410,132,84,55
2289,2,565,169,74,93
2289,2,314,134,78,71
2289,2,411,133,84,54
2289,2,391,143,23,20
2289,7,411,133,83,54
2290,2,567,169,72,91
2290,2,315,134,78,72
2290,2,412,132,83,54
2290,2,391,142,23,21
2291,2,567,171,72,90
2291,2,315,134,79,72
2291,2,413,132,82,54
2291,2,394,143,24,19
2292,2,568,171,71,88
